__utt_id,__transcript_id,__participant_group,__participant_count,__row_in_file,speaker_id,slide_id,question_id,problem_id,text,text_en
PK_DE_07:97,PK_DE_07,DE,1,97,PK_DE_07,__S7__,,,"Tak, chciałem powiedzieć, że szczerze mówiąc, z takim wykresem tego typu się wcześniej nie spotykałem. Ale jeśli rozumiem, to jest taki rozkład, bardziej że coś w stylu Gaussa trochę może. Ale myślę, że jeśli chodzi o pytanie numer 2, to nie umiem na nie odpowiedzieć.","Yeah, I just wanted to say, frankly, I've never met a chart like this before. But if I understand it, it's more like a breakdown than something like Gaussian might be. But I think when it comes to question number two, I can't answer it."
PK_DE_07:98,PK_DE_07,DE,1,98,PK,,,," Jasne. I tam mamy tylko 2 pytania, tak?","Oh, yeah, yeah, yeah. And there's only two questions, right?"
PK_DE_07:99,PK_DE_07,DE,1,99,PK_DE_07,,,,Tak.,"Yeah, I know. I know."
PK_DE_07:100,PK_DE_07,DE,1,100,PK,,,," Doskonale, czyli przechodzimy do slajdu 8. Tym razem jest to wykres zatytułowany wodospad. Bardzo proszę się spokojnie zapoznać i sądzę, że tam mamy troszkę więcej pytań, chyba że się mylę.","That's perfect, so we're moving on to slide 8. This time it's a chart called a waterfall. I'd like you to meet me, and I think we have a little more questions, unless I'm wrong."
PK_DE_07:101,PK_DE_07,DE,1,101,PK_DE_07,__S8__,,,"Mhm. No są 4. Okej, no to jeśli chodzi o pierwsze pytanie: „które cechy mają największy wpływ dodatni na uznanie grzyba za toksyczny”, no to wychodzi z tego, że średnica kapelusza i wysokość trzonu. A ujemny, no to szerokość trzonu. Ech.","Oh, my God. There's four of them. Okay, so as far as the first question is concerned, which traits have the greatest positive effect on the recognition of a fungus as toxic, it follows that the diameter of the hat and the height of the trunk. And negative, that's the width of the trunk. Oh, my God."
PK_DE_07:102,PK_DE_07,DE,1,102,PK,,,, Jak pan się na to zapatruje?,How do you feel about that?
PK_DE_07:103,PK_DE_07,DE,1,103,PK_DE_07,__S8__,,,"Też myślę, że to są takie cechy, które nie mają jakby pokrycia w rzeczywistości, że tak powiem. Bo jednak myślę, że ta wysokość trzonu też może pochodzić głównie od tego muchomora zielonawego. No bo na przykład większość gatunków takich silnie trujących, które jednak nie są tak często znajdywane, to są lejkówki, zasłonki i strzępiaki. To są grzyby mające, nie wiem, koło 5 cm wysokości. I nie widać tego tutaj. No bo tak bardziej jest ten model skłonny w kierunku tego muchomora mi się wydaje. Jeszcze zobaczę, na jakiej bazie to było, czy to była amerykańska. Tak, Kalifornia, Irvine, mhm, tak, to u nich jest jeszcze kilka takich więcej gatunków podobnych do zielonawego. Szerokość trzonu zmniejsza. Aha, bo to jakby od dołu się zaczyna. No to średnica kapelusza, no to duży wychodzi trujący, więc podejrzewam, że też idzie w kierunku tego zielonawego i spokrewnionych. On ma relatywnie cienki trzon w stosunku do wysokości i średnicy kapelusza, bo na przykład borowiki mają bardzo gruby trzon, ale też mają duże wymiary. Więc borowiki nie pasują do tego modelu, więc grubość trzonu wysoka obniża dopasowanie jako trującego, no i wysokością to są takie właśnie smukłe. Więc ona też może wypływać na uznanie jako trujące.","I also think these are the kind of traits that don't have any kind of coverage in reality, so to speak. Because I think that the height of the trunk might also come from this green fly. Well, for example, most of these highly poisonous species, which are rarely found, are leeches, curtains, and squirrels. These are mushrooms that are, I don't know, about five inches tall. And you can't see it here. Well, that's how much more inclined this model is to this mosquito, I think. I'll see on what basis it was, if it was American. Yeah, California, Irvine, mhm, yeah, they have a few more of these green-like species. The width of the trunk is shrinking. Oh, because it kind of starts from the bottom up. Well, the diameter of the hat, well, it's large, it's poisonous, so I'm guessing it's also going towards the green and related ones. It has a relatively thin beak relative to the height and diameter of the hat, because, for example, the caps have a very thick beak, but they also have large dimensions. So the diapers don't fit this model, so the thickness of the high trunk reduces the toxicity of the fit, and the height is just that thin. So she might as well go for recognition as poisonous."
PK_DE_07:104,PK_DE_07,DE,1,104,PK,,,," Świetnie, to było pytanie 2. Pytanie 3.","Great, that was question two. Question number three."
PK_DE_07:105,PK_DE_07,DE,1,105,PK_DE_07,__S8__,,,"Tak, [czyta szeptem] Tak, wychodzi z tego, że kolor. I wszystkie 106 pozostałych cech tutaj nie miały żadnego wpływu na tą ostateczną decyzję, bo we wszystkich było zero. Hmm. Szczerze mówiąc, można było tego oczekiwać, ponieważ tamte cechy występują u wszystkich jadalnych, niejadalnych mniej więcej po równo, mam wrażenie, zostały więc… Chociaż może. Ja cały czas mam w głowie te muchomory, bo ich jest właśnie bardzo dużo i są często notowane i są dosyć duże. Chociaż nie wiem. Myślę, że nie tego oczekiwałem, jeśli miałbym już odpowiadać na to pytanie.","Yeah, [sighs] Yeah, it turns out that color. And all the other 106 traits here had no effect on that final decision, because they all had zero. Hmm. I know. And frankly, you could have expected that, because those traits are present in all the edible, non-edible, more or less equally, I'm under the impression, so they were... Well, at least he can. I have these mosquitoes in my head all the time, because there's a lot of them, and they're often recorded, and they're pretty big. I don't know, though. I don't think that's what I expected if I had to answer that question."
PK_DE_07:106,PK_DE_07,DE,1,106,PK,,,, Znakomicie. A pytanie 4?,That's very good. What about question four?
PK_DE_07:107,PK_DE_07,DE,1,107,PK_DE_07,__S8__,,,"Aha, no to myślę, że już w poprzedniej wypowiedzi tak w miarę odpowiedziałem na to pytanie.","Oh, well, I think I've already answered that question in the previous statement."
PK_DE_07:108,PK_DE_07,DE,1,108,PK,,,," Jasna sprawa. Świetnie, przejdźmy do slajdu 9. Tym razem wykres LIME. I do niego też są pytania. Jeżeli do tego wykresu ma pan spostrzeżenia wtórne w stosunku do tego, co pan powiedział wcześniej, to proszę od razu powiedzieć, żeby, żeby nie zabierać też sobie czasu.","That's a good thing. Great. Let's move on to slide 9. This time it's a LIME chart. And there are questions for him, too. If you have any secondary observations about what you said earlier, please tell me right away so that you don't take your time too."
PK_DE_07:109,PK_DE_07,DE,1,109,PK_DE_07,__S9__,,,"Mhm. Tak, jeśli chodzi tutaj o ten drugi punkt na wykresie, jeśli chodzi o puszczanie mleczka, no to jest na pewno… wpływ tutaj mają mleczaje, bo mleczajów jest bardzo dużo gatunków, ale większość jest niejadalna. Więc puszczanie mleczka to po prostu oznacza to, że większość mleczajów. Wykres w prawo. A nie, to odwrotnie.","Oh, my God. Yeah, well, as far as that second point on the chart is concerned, when it comes to letting go of milk, well, it's definitely... Milks have an influence here, because there are so many species of milks, but most of them aren't edible. So letting go of the milk simply means that most of the milk is. Draw to the right. No, it's the other way around."
PK_DE_07:110,PK_DE_07,DE,1,110,PK,,,," Jeśli zakładamy, że mleczaje w większości niejadalne, to by było okej?","If we assume that milk is mostly non-food, would that be okay?"
PK_DE_07:111,PK_DE_07,DE,1,111,PK_DE_07,,,,Mhm.,"Oh, my God."
PK_DE_07:112,PK_DE_07,DE,1,112,PK,,,," Tak pan powiedział, nie, że mleczaje w większości niejadalne i wtedy to by było w porządku, jeśli czerwone szarfy oznaczają niejadalność. No to mleczko mleczajowe by tu….","That's what you said, no, that milk is mostly non-food and then it would be fine if the red spots mean non-food. Well, the milk would be..."
PK_DE_07:113,PK_DE_07,DE,1,113,PK_DE_07,__S9__,,,"Tak. Tak, ale właśnie doczytałam do końca, że to właśnie odwrotnie, że nie zmienia koloru lub brak mleczka wpływa na niejadalność, ee, tak, ale to też może być kwestia tego, że po prostu to jest ilość owocników, a nie ilość gatunków. A może być, że na przykład te jadalne gatunki mleczaja są nadreprezentowane w bazie, bo są często znajdywane albo zbierane.","Yeah, I know. I know. Yeah, but I just read to the end that it's just the opposite, that it doesn't change color or lack of milk affects ineditability, uh, yeah, but it could also be the issue that it's just the number of fruits, not the number of species. Or maybe, for example, these edible species of dairy are overrepresented in the database because they're often found or collected."
PK_DE_07:114,PK_DE_07,DE,1,114,PK,,,," Tak, nie, bo w tej chwili mi się nasunęło, że gdybyśmy tworzyli na przykład od nowa, no, bazę treningową dla AI, to trzeba by było również zadbać o reprezentatywność gatunków, co jest już problemem dosyć poważnym, prawda? No bo pan tutaj wysunął hipotezę, że być może wyniki uwidocznione na wykresie są pochodną nadreprezentacji jakiś gatunków w bazie kosztem innych, i to jest bardzo ważne spostrzeżenie, że trzeba by było tutaj jakiś balans zachować, prawda?","Yeah, no, because right now I'm thinking that if we were to create, for example, a new, well, training base for AI, we would also have to take care of the representativeness of species, which is already a pretty serious problem, right? Well, you're making the hypothesis here that maybe the results shown on the chart are derived from the over-representation of some species in the database at the expense of others, and it's very important to note that there should be some balance here, right?"
PK_DE_07:115,PK_DE_07,DE,1,115,PK_DE_07,__S9__,,,Mhm. Tak też myślę.,"Oh, my God. That's what I think."
PK_DE_07:116,PK_DE_07,DE,1,116,PK,,,, Przechodzimy dalej do 10.,We're moving on to 10.
PK_DE_07:117,PK_DE_07,DE,1,117,PK_DE_07,,,,W sumie jeszcze nie przeczytałem tych pytań do dziewiątki.,"Actually, I haven't read those questions in ninth grade yet."
PK_DE_07:118,PK_DE_07,DE,1,118,PK,,,," A, Przepraszam bardzo.","Oh, I'm really sorry."
PK_DE_07:119,PK_DE_07,DE,1,119,PK_DE_07,__S9__,,,"Ee. Aha, no to w sumie na dwójkę myślę, że też trochę zahaczyłem o tę tematykę, że cecha, która nie jest de facto ważna, może się okazać ważna. No to, że ten na przykład rozmiar nie jest predyktorem jadalności, ale model mówi, że jest ważny. No i jeśli chodzi o trójkę, to moim zdaniem nie, że to nie odpowiada stanowi faktycznemu czy tam mojej wiedzy. Dobrze, to dziesiątka.","Oh, my God. Oh, well, actually, I think I've gotten a little carried away about this, too, that a feature that's not de facto important can turn out to be important. Well, this one, for example, size isn't an eating predictor, but the model says it's important. Well, as far as the trio is concerned, I don't think it's because it doesn't match the actual or actual amount of my knowledge. All right, that's ten."
PK_DE_07:120,PK_DE_07,DE,1,120,PK,,,," Analiza kontrfaktyczna. I zbliżamy się powolutku do finiszu, jeszcze troszkę tylko zostało.","It's a counterfactual analysis. And we're getting a little closer to the finish line, just a little bit more."
PK_DE_07:121,PK_DE_07,DE,1,121,PK_DE_07,__S10__,,,"Hmm. Natomiast pytanie, czy dobrze rozumiem, że ee zwiększenie długości trzonu o 23 cm by zmieniło klasyfikację na jadalny? Tak? Tak to rozumiem.","Hmm. I know. But the question is, do I understand correctly that an increase in the length of the trunk by 23 centimeters would change the food classification? - Yes, you did. That's what I'm saying."
PK_DE_07:122,PK_DE_07,DE,1,122,PK,,,," Mogę potwierdzić, tak, w tym wypadku mogę potwierdzić.","I can confirm, yes, in this case I can confirm."
PK_DE_07:123,PK_DE_07,DE,1,123,PK_DE_07,__S10__,,,"No dobra. Wysokość trzonu 1,4 centymetra? Ojej. Myślę, jaki to mógł być grzyb, ale nie kojarzę żadnego takiego, co… taki… może jakaś lejkówka, taka z małym trzonem. Myślę, że ta zmiana klasyfikacji grzybów na podstawie wysokości trzonu to jest jakieś takie kompletne oderwanie od rzeczywistości.","All right, here we go. The height of the trunk is 1.4 centimeters? Oh, my gosh. I'm thinking what a mushroom it could be, but I don't see any that... It's like... Maybe some kind of body shovel, like that with a little beard. I think this change in the classification of fungi based on the height of the stem is some sort of complete detachment from reality."
PK_DE_07:124,PK_DE_07,DE,1,124,PK,,,, Kompletne oderwanie od rzeczywistości.,A complete separation from reality.
PK_DE_07:125,PK_DE_07,DE,1,125,PK_DE_07,__S10__,,,"Tak. A nie, no to drugie pytanie, bo to jest ta sama odpowiedź. Że to moim zdaniem jest zupełnie bez sensu, co to AI przewiduje. Myślę teraz, jakie gatunki by się w to wpasowywały, że na przykład, że średnica kapelusza, na przykład taki muchomor cesarski albo, no, na przykład… Muchomor cesarski by pasował na te 23,5 cm, bo ma taki żółty, pomarańczowy, żółto-pomarańczowy jest.","Yeah, I know. I know. And no, that's the second question, because that's the same answer. That, in my opinion, it makes absolutely no sense what AI can predict. I'm thinking right now, what kind of species would fit into this, that for example, that hat diameter, for example, such an imperial fly or, well, for example... Emperor mosquitoes would fit in with these two-and-a-half inches because they're yellow, orange, yellow-orange."
PK_DE_07:126,PK_DE_07,DE,1,126,PK,,,," Czy tam mamy jeszcze jakieś pytania do tego slajdu 10, do analizy kontrfaktycznej?","Do we have any more questions for this slide 10, for counterfactual analysis?"
PK_DE_07:127,PK_DE_07,DE,1,127,PK_DE_07,,,,"Nie. To myślę, jeżeli wszystko, to slajd 11.","No, I'm not going to. I mean, if that's all, it's slide 11."
PK_DE_07:128,PK_DE_07,DE,1,128,PK,,,," Tak, to jest slajd tekstowy do przeczytania i do skomentowania.","Yes, this is a text slide to read and comment on."
PK_DE_07:129,PK_DE_07,DE,1,129,PK_DE_07,__S11__,,,"Model uczenia maszynowego – nie znam tego modelu. Coś tam wiem o uczeniu maszynowym, ale tego nie znam. 99, 97 – zaskoczyła mnie taka wysoka skuteczność. Chciałbym zobaczyć, że tak powiem empirycznie, jakie grzyby on rozpoznaje, zwłaszcza że też się spotkałem z tym, analizując te bazy, że w bazach bywają grzyby błędnie zidentyfikowane. Na przykład był wpisany jako maślak, a to tam chyba był parokrotnie jakieś borowiki szlachetne czy coś takiego opisane jako maślaki. No, tutaj akurat to nic nie zmieniło, ale, no, zdarzają się takie naprawdę bardzo odbiegające od stanu rzeczywistego, że tak powiem, identyfikacje w tych bazach. Tak, tak. Chociaż jak to było 60000, no to można zakładać, że tam było mniej błędów. Tak, no, ten punkt trzeci na to… też może być, że właśnie jeśli to było trenowane na amerykańskich gatunkach, to prawdopodobnie grzyby z Australii będą pokazywały co innego. Albo gdzieś z Azji.","I don't know that model. I know something about machine learning, but I don't. 99, 97  I was surprised by the high efficiency. I'd like to see, empirically speaking, what kind of fungi he recognizes, especially since I've also encountered this, analyzing these databases, that there are fungi that are misidentified in the databases. For example, he was listed as an owl, and there must have been a couple of high-ranking knights or something like that described as an owl. Well, that doesn't change anything here, but, well, there are actually very, very different things happening to the real thing, so to speak, identification in these databases. Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah. Although it was 60,000, well, you can assume there were fewer mistakes. Yeah, well, that third point on that... And it's also possible that if it's been trained on American species, it's likely that the Australian mushrooms will show something different. Or somewhere in Asia."
PK_DE_07:130,PK_DE_07,DE,1,130,PK,,,," Mhm. Wie pan, to jest bardzo ciekawa sytuacja, dlatego, że oni zmerdżowali w tej bazie 2 atlasy grzybowe, jeden amerykański i później do niego dosypali atlas obejmujący terytorialnie wyspy brytyjskie. Więc tak taki merdź zrobili i pytanie, czy to tak należy?","Oh, my God. You know, this is a very interesting situation, because they merged two mushroom atlases into this base, one American, and then they delivered an atlas covering the territory of the British Isles. So that's what they did, and the question is, is that the right thing to do?"
PK_DE_07:131,PK_DE_07,DE,1,131,PK_DE_07,__S11__,,,"Wyspy brytyjskie i ogólnie Europa, Ameryka Północna, nie tylko, jeśli chodzi o grzyby, są bardzo podobne, ponieważ to jest jeszcze relikt, Jezu 200 milionów lat temu, jak się pangea rozpadła, to Ameryka Północna, część Azji Europa to było Laurazja, a Ameryka Południowa, Australia i Część Azji to była Gondwana i właśnie tamtejsze grzyby są zupełnie inne od naszych, że tak powiem, więc…","The British Isles and generally Europe, North America, not only in terms of fungi, are very similar, because it's still a relic, Jesus Christ 200 million years ago, when the Pangaea collapsed, this is North America, part of Asia Europe was Laurasia, and South America, Australia and part of Asia was Gondwana, and it's right there that the fungi are completely different from ours, so to speak, so..."
PK_DE_07:132,PK_DE_07,DE,1,132,PK,,,, Czyli to ma sens?,So it makes sense?
PK_DE_07:133,PK_DE_07,DE,1,133,PK_DE_07,__S11__,,,"...Europa, tak, tak, Europa i Ameryka Północna jakby się bardziej łączą. No, ale właśnie tam do Australii, Ameryki Południowej to może być zupełnie niedopasowane. Tak, no ten punkt o ograniczeniach modelu myślę, że jest kluczowy w wykorzystaniu jego. W sumie o tym też już wspominałem. Ee. Ok.","...Europe, yes, yes, Europe and North America seem to be more connected. Well, but right there in Australia, South America, that might be completely out of place. Yeah, well, this point about the limitations of the model I think is key in using it. Actually, I already mentioned that. Oh, my God. All right, all right."
PK_DE_07:134,PK_DE_07,DE,1,134,PK,,,, Super.,"Oh, that's great."
PK_DE_07:135,PK_DE_07,DE,1,135,PK_DE_07,,,,"Dobrze, no to dwunastka.","Okay, here's the 12th."
PK_DE_07:136,PK_DE_07,DE,1,136,PK,,,, Dwunastka i tutaj mamy tylko histogramy i wykresy pudełkowe i jest jakieś pytanko małe do tego 12 slajdu.,"Twelve, and here we have only histograms and box charts and there's some small question to this 12 slide."
PK_DE_07:137,PK_DE_07,DE,1,137,PK_DE_07,__S12__,,,"Mm, olej, no to histogram, no to pokazuje te dominanty, że tak powiem, jakie największe… najczęstsze wartości. Wykres pudełkowy, o matko, to pokazuje, szczerze mówiąc, zapomniałem, jak te wykresy pudełkowe się interpretuje, ale to ukazuje chyba to samo mniej więcej co ten histogram, histogram dla szerokości trzonu no, to mogę powiedzieć, że to po prostu pokazuje, jakie szerokości są najczęstsze, że powyżej 4 cm już praktycznie nie ma. No i w sumie większość grzybów jest takich poniżej 4 cm, no ale jest jednak sporo gatunków, które takie wymiary osiągają [niesłyszalne]. Dobrze, no to przejdę do trzynastki.","Mm, oil, well, it's a histogram, well, it shows these dominants, so to speak, which are the largest... the most common values. The box diagram, about the mother, it shows, frankly, I forgot how these box diagrams are interpreted, but it shows about the same thing as this histogram, the histogram for chest width, well, I can say that it just shows what widths are most common, that over 4 cm is virtually nonexistent. Well, basically, most fungi are under four inches, but there are a lot of species that reach these dimensions. All right, well, I'll move on to the thirteenth."
PK_DE_07:138,PK_DE_07,DE,1,138,PK,,,," Jasne, bardzo proszę, tam mamy coś zupełnie innego.","Sure, very much, there's something else out there."
PK_DE_07:139,PK_DE_07,DE,1,139,PK_DE_07,__S13__,,,"Myślę, że tutaj te wartości, które to AI bierze pod uwagę, są takie niezbyt reprezentatywne, jeśli chodzi o grzyby jadalne. Zwłaszcza na dole, które wybrał, właściwie…. że wszędzie jest brak danych [śmiech]? Brak danych o powierzchni trzonu, brak danych o podstawie trzonu. Powierzchnia kapelusza gładka. Szerokość trzonu większe niż 10 mm. No, to jest… eee… muchomor jadowity, myślę, że idealnie spełnia te dane, więc to takie średnie przewidywanie, bym powiedział. Chociaż tak, no 76%, to... Ech, ale nie wiem, ja zawsze bardziej patrzę na wyjątki niż na regułę. I dlaczego cechy są istotne? Myślę, że one nie są istotne i że to bardziej wynika z przypadku niż z jakiejś rzeczywistej tendencji.","I think the values that AI takes into account here are not so representative when it comes to edible mushrooms. Especially the bottom one he picked, actually... That there's a lack of data everywhere? (Laughter) No data on the area of the trunk, no data on the base of the trunk. The surface of the hat is smooth. The width of the trunk is greater than 10 mm. Well, this is... I know. Poison fly, I think it's perfectly consistent with that data, so that's such an average prediction I'd say. Although, yeah, 76 percent, that's... Uh, but I don't know, I always look more at exceptions than the rule. And why are qualities important? I think they're irrelevant, and I think it's more of a coincidence than a real tendency."
PK_DE_07:140,PK_DE_07,DE,1,140,PK,,,," Jasne, to proszę łaskawie spojrzeć na kolejny slajd. To jest to samo, tylko dla trującego. I rozstrzygnąć, czy ma pan jeszcze dodatkowy komentarz, czy ten poprzedni się stosuje także do bieżącego slajdu.","Yeah, well, please take a look at the next slide. It's the same thing, except for the poison. And decide if you have any further comments or if the previous one applies to the current slide."
PK_DE_07:141,PK_DE_07,DE,1,141,PK_DE_07,__S14__,,,"Kapelusze zielone. To myślę, że… a nie, blaszki wykrojone. Kolor kapelusza zielony tutaj jako przewidywanie bycia trującym, od razu mi przyszedł na myśl ten muchomor zielonawy, że on… go może być po prostu tutaj najwięcej w tej bazie. I to właśnie w 94 procentach. Ech, muszę powiedzieć, że jakby te... Hmm. Jak zmienia się pewność? No to usunięcie tych niektórych cech wpływa na mniejszą pewność. Ale... Hmm. No tak, no to największy wpływ na zmianę pewności mają te, które w tej drugiej opcji są nadal zaznaczone. Ech, ale, no, nie wiem, szczerze mówiąc, nie zgodzę się z tym, co to AI przewidziało, ale no…. AI też powiela jakiś model, a on sam nie wie, co to są za grzyby, no bo to jest jakieś tam algorytm.","The green hats. Then I think that... And no, the plates are cut. The color of the green hat here as a prediction of being poisonous, immediately came to mind this green mosquito that he... He might just be here most of the time in this base. And that's exactly 94 percent. Uh, I got to say, like these... Hmm. I know. How does certainty change? Well, removing some of those traits will reduce certainty. But, you know... Hmm. I know. Yeah, well, the biggest impact on the change in certainty is the ones that are still marked in the second option. Uh, but, well, I don't know, frankly, I don't agree with what the AI predicted, but... And the A.I. is also making a model, and he doesn't know what these mushrooms are, because there's an algorithm out there."
PK_DE_07:142,PK_DE_07,DE,1,142,PK,,,, Mhm.,"Oh, my God."
PK_DE_07:143,PK_DE_07,DE,1,143,PK_DE_07,__S14__,,,"Zaskakują mnie bardzo te rzeczy, które w tym ostatnim punkcie wyszły, i myślę, że jak by stosować takie kryteria, że tak powiem w terenie, no to bardzo szybko ktoś by wylądował nie tam, gdzie powinien.","I'm very surprised by the things that came out of this last point, and I think that if you apply these criteria, so to speak, in the field, then very quickly someone would land where they shouldn't."
PK_DE_07:144,PK_DE_07,DE,1,144,PK,,,," OK, Ok, bardzo dziękuję. Myślę, że zakończyliśmy. Tam już kolejny slajd. Powinien być czarny, prawda?","Okay, okay, thank you very much. I think we're through. There's another slide. It's supposed to be black, right?"
PK_DE_07:145,PK_DE_07,DE,1,145,PK_DE_07,,,,Tak zgadza się.,That's right.
PK_DE_07:146,PK_DE_07,DE,1,146,PK,__S15__,,,~,~ You know what ?
PK_DE_07:147,PK_DE_07,DE,1,147,PK,__S99__,,,~,~ You know what ?
PK_DE_07:148,PK_DE_07,DE,1,148,PK,,,," Mamy slajd czarny, zbliżamy się do końca jeszcze dosłownie minuta, 2 pytania, pierwsze takie: po obejrzeniu całej prezentacji, czy uważa pan, że któreś slajdy trzeba by było wyrzucić, lepiej opisać, inaczej opisać, opatrzyć dodatkowym komentarzem, poprawić ich estetykę albo zmienić w jakimś kierunku? Czy ma pan takie spostrzeżenia, które się spontanicznie nasuwają się po obejrzeniu całej prezentacji?","We've got a black slide, we're almost at the end of it, literally a minute, two questions, the first of which is this: after looking at the whole presentation, do you think any of the slides should be thrown away, better described, re-described, supplemented with commentary, enhanced with aesthetics, or changed in some way? Do you have any observations that come up spontaneously after watching the entire presentation?"
PK_DE_07:149,PK_DE_07,DE,1,149,PK_DE_07,,,,"Myślę, że w tym wykresie LIME… eee… jakoś można by zmienić te opisy, bo są takie małe i niezbyt dobrze widoczne. Poza tym myślę, że jest raczej ok. Jedynie jakaś legenda przy tym… na tym slajdzie z histogramami może mogłaby być, ale tak poza tym myślę, że wszystko jest zrozumiałe.","I think in this LIME chart... I know. You could change these descriptions because they're so small and not very visible. Besides, I think it's pretty cool. It's just some legend in that... There might be a histogram on this slide, but besides, I think it's all understandable."
PK_DE_07:150,PK_DE_07,DE,1,150,PK,,,," Dziękuję, tu kończymy badanie.",Thank you. This is the end of the test.
PK_DE_08:1,PK_DE_08,DE,1,1,PK,__S00__,,,"Witamy serdecznie naszego kolejnego respondenta. Czy pan potwierdza, że został poinformowany o pełnej tajności wszystkich danych, które będą uzyskane w trakcie tego badania?",We warmly welcome our next respondent. Do you confirm that you have been informed of the full confidentiality of any data that will be obtained during this investigation?
PK_DE_08:2,PK_DE_08,DE,1,2,PK_DE_08,,,,Tak.,"Yeah, I know. I know."
PK_DE_08:3,PK_DE_08,DE,1,3,PK,,,," Czy potwierdza pan wyrażenie zgód, które wysyłałam wcześniej mailem?",Can you confirm the consent statement I e-mailed earlier?
PK_DE_08:4,PK_DE_08,DE,1,4,PK_DE_08,,,,Tak.,"Yeah, I know. I know."
PK_DE_08:5,PK_DE_08,DE,1,5,PK,,,," Czy potwierdza pan, że został również powiadomiony o tym, jak będzie przebiegało nasze badanie?",Can you confirm that you've also been briefed on the conduct of our investigation?
PK_DE_08:6,PK_DE_08,DE,1,6,PK_DE_08,,,,Tak.,"Yeah, I know. I know."
PK_DE_08:7,PK_DE_08,DE,1,7,PK,,,," Wspaniale, w tej chwili jesteśmy gotowi do rozpoczęcia. Ja udostępnię sobie też tutaj prezentację u siebie na urządzeniu, żebyśmy byli totalnie synchronizowani. Jesteśmy w tej chwili na slajdzie pierwszym, proszę spokojnie się z nim zapoznać i przedstawić mi swoje ewentualne komentarze na temat pierwszego slajdu.","Great. Right now we're ready to go. I'm also going to share a presentation here on my device so we can be fully synchronized. We're on the first slide right now, so please feel free to meet him and give me your comments on the first slide."
PK_DE_08:8,PK_DE_08,DE,1,8,PK_DE_08,__S1__,,,"Tak. Czyli mamy na myśli te wykresy tutaj, tak?","Yeah, I know. I know. So we're talking about these charts right here, right?"
PK_DE_08:9,PK_DE_08,DE,1,9,PK,,,," Nie, zupełnie pierwszy slajd, który się zaczyna od „Celem tego badania…”, ten tekstowy.","No, the very first slide that starts with the purpose of this study... the text."
PK_DE_08:10,PK_DE_08,DE,1,10,PK_DE_08,__S1__,,,"A, celem tego badania jest zastosowanie technik objaśnialnej sztucznej inteligencji do analizy danych dotyczących grzybów i pozwala na zrozumienie, jak modele sztucznej inteligencji, takie jak klasyfikatory, podejmują decyzje. Jest to szczególnie ważne w dziedzinach, w których dokładność i wiarygodność predykcji są kluczowe, jak w przypadku odróżniania grzybów jadalnych od trujących. Za chwilę będziemy prosić państwa o zinterpretowanie kilku wizualizacji, głównie wykresów, które pokazują, w jaki sposób sztuczna inteligencja, AI, przewiduje, że grzyb dzikorosnący mający określone cechy jest albo jadalny, albo niejadalny lub trujący. Mamy tutaj, to jest jasne.","And the purpose of this study is to apply an explanatory AI technique to analyze fungal data and to understand how AI models, like classifiers, make decisions. This is particularly important in areas where prediction accuracy and reliability are critical, such as distinguishing edible from poisonous fungi. In a moment, we're going to ask you to interpret some visualizations, mostly charts, that show how artificial intelligence, AI, predicts that a wild-growing fungus with certain characteristics is either edible or inedible or poisonous. We've got it here, that's clear."
PK_DE_08:11,PK_DE_08,DE,1,11,PK,,,," Tak, przechodzimy do slajdu następnego.","Yeah, we're moving on to the next slide."
PK_DE_08:12,PK_DE_08,DE,1,12,PK_DE_08,__S2__,,,"Tak. Wyjściowy, tak, wyjściowy zbiór danych, na którym pracowała AI, pochodzi z Uniwersytetu Irvine. Ja umiem angielski troszeczkę, czyli biblioteki ćwiczebnych zbiorów danych Uniwersytetu Kalifornijskiego w Irvine przeznaczonych do trenowania i doskonalenia algorytmów uczenia maszynowego. Mamy kolejny… też mamy, oczywiście jasne. ","Yeah, I know. I know. The output, yes, the output data set that AI was working on comes from Irvine University. I speak a little bit of English, which is a library of practice data collections at the University of California, Irvine, designed to train and refine machine learning algorithms. We have another... We have them, too, of course."
PK_DE_08:13,PK_DE_08,DE,1,13,PK_DE_08,__S3__,,,"Zbiór danych zawiera informacje o 601069 owocnikach 173 gatunków grzybów sklasyfikowanych jako jadalne albo niejadalne lub trujące. Grzyby o nieznanej jadalności zostały zaliczone do niejadalnych lub trujących. Są to wyłącznie grzyby kapeluszowe mające trzony i hymenofor blaszkowy. Część danych to dane symulacyjne, hipotetyczne, hipotetyczne, czyli sztucznie wygenerowanym na podstawie niniejszego zbioru rzeczywistych obserwacji grzybów występujących w przyrodzie. Mamy kolejny slajd.","The data set contains information on 601069 fruit species of 173 species of fungi classified as edible or non-edible or poisonous. Fungi of unknown edibility have been classified as inedible or poisonous. They're just hat mushrooms with spines and a blasphemous hymenophore. Part of the data is simulated, hypothetical, hypothetical data, i.e. artificially generated on the basis of this set of actual observations of fungi occurring in nature. We got another slide."
PK_DE_08:14,PK_DE_08,DE,1,14,PK,,,," Tak, czwarty.","Yes, the fourth."
PK_DE_08:15,PK_DE_08,DE,1,15,PK_DE_08,,,,Troszeczkę malutki... Tak to jest już czwarty.,Just a little bit... That's the fourth time.
